trajet,catr,circ,nbv,prof,plan,surf,infra,situ,vma,mois,lum,dep,agg,int,atm,col,catv,obs,obsm,choc,pieton,sexe_conducteur,age,Num_Acc,Y
0,3,2,2,2,1,1,0,1,2,8,1,74,2,1,1,6,3,0,1,7,1,1,21,202200000214,0
5,4,2,2,2,3,1,0,1,3,8,1,79,1,1,1,7,5,0,0,8,0,1,22,202200000216,0
5,2,2,2,1,2,1,0,1,2,8,1,98,1,4,1,3,3,0,2,2,0,1,93,202200000219,0
1,2,2,2,1,2,1,0,1,2,8,1,98,1,4,1,3,3,0,2,2,0,1,35,202200000219,0
1,3,2,2,1,3,1,0,3,3,6,1,42,1,1,1,6,3,2,0,3,0,1,20,202200000221,0
5,3,2,2,1,3,1,5,1,2,8,4,46,2,6,1,7,2,0,0,0,0,1,18,202200000222,0
5,3,1,2,1,1,1,0,1,1,8,1,39,2,1,1,6,3,0,1,2,1,0,66,202200000223,0
0,3,2,2,1,1,1,0,1,1,8,5,35,2,1,1,6,4,0,2,2,0,1,21,202200000224,0
5,3,2,2,1,1,1,0,1,1,8,5,35,2,1,1,6,4,0,2,2,0,0,55,202200000224,0
5,3,2,2,1,3,1,0,3,3,8,3,2,1,1,1,6,3,17,0,0,0,1,21,202200000225,0
5,3,2,2,1,1,1,0,3,3,8,3,72,1,1,1,7,3,13,0,3,0,0,22,202200000228,0
0,3,2,2,1,3,1,0,1,3,8,1,72,1,1,1,6,2,8,0,0,0,0,19,202200000229,0
1,3,2,2,1,1,1,0,1,2,8,1,14,2,2,1,3,5,0,2,2,0,1,47,202200000230,0
5,3,2,2,1,1,1,0,1,2,8,1,14,2,2,1,3,5,0,2,2,0,1,21,202200000230,0
5,3,-1,2,1,1,1,0,1,2,8,1,5,2,1,1,1,3,0,2,1,0,1,65,202200000231,1
4,3,-1,2,1,1,1,0,1,2,8,1,5,2,1,1,1,3,0,2,1,0,1,39,202200000231,1
5,3,2,2,1,2,1,0,8,3,8,3,76,1,1,1,6,3,2,0,2,0,0,24,202200000235,0
5,3,2,2,2,2,1,0,1,3,8,1,73,1,1,1,6,5,4,0,1,0,1,49,202200000236,0
0,2,1,2,1,1,1,3,1,3,8,3,971,1,1,1,6,3,0,1,2,1,1,21,202200000237,0
4,2,2,2,2,1,1,0,1,2,8,3,971,1,1,1,1,0,0,2,1,0,1,26,202200000239,0
5,2,2,2,2,1,1,0,1,2,8,3,971,1,1,1,1,0,0,2,1,0,1,19,202200000239,0
1,3,3,4,2,1,1,0,1,3,8,3,91,1,1,1,2,3,0,0,4,0,1,60,202200000240,0
1,3,3,4,2,1,1,0,1,3,8,3,91,1,1,1,2,3,0,0,4,0,1,22,202200000240,0
9,3,2,2,1,1,1,0,1,3,8,1,78,1,2,1,3,3,0,0,8,0,1,49,202200000241,0
0,3,2,2,1,1,1,0,1,3,8,1,78,1,2,1,3,3,0,0,8,0,1,32,202200000241,0
5,2,2,2,1,2,1,0,3,3,8,1,97,1,2,1,6,3,8,0,3,0,0,21,202200000242,0
1,3,3,2,1,1,1,5,1,2,7,1,66,2,6,1,3,3,0,0,1,0,1,41,202200000244,0
5,3,3,2,1,1,1,5,1,2,7,1,66,2,6,1,3,3,0,0,1,0,0,47,202200000244,0
9,5,1,2,3,2,1,0,1,2,8,1,13,2,6,1,3,0,0,2,7,0,1,22,202200000245,0
5,5,1,2,3,2,1,0,1,2,8,1,13,2,6,1,3,0,0,2,7,0,1,38,202200000245,0
0,3,2,1,1,1,1,0,1,2,8,1,67,1,2,1,3,4,0,2,1,0,1,64,202200000246,0
1,3,2,1,1,1,1,0,1,2,8,1,67,1,2,1,3,4,0,2,1,0,1,57,202200000246,0
5,3,1,2,1,1,1,0,3,3,8,1,63,1,1,1,6,5,13,0,2,0,1,25,202200000247,0
5,3,2,2,2,1,1,0,1,2,8,1,74,2,1,1,5,3,0,0,6,0,0,30,202200000248,0
5,3,2,2,2,1,1,0,1,2,8,1,74,2,1,1,5,3,0,0,6,0,1,68,202200000248,0
5,3,2,2,2,1,1,0,1,2,8,1,74,2,1,1,5,3,0,0,6,0,1,40,202200000248,0
5,3,2,2,2,1,1,0,1,2,8,1,74,2,1,1,5,3,0,0,6,0,1,50,202200000248,0
0,3,2,1,1,1,1,0,1,2,8,1,42,2,1,1,6,3,0,1,3,1,1,19,202200000250,1
5,3,2,2,1,1,1,0,1,3,8,1,22,1,1,1,-1,3,0,2,1,0,1,43,202200000254,0
5,3,2,2,1,1,1,0,1,3,8,1,22,1,1,1,-1,3,0,2,1,0,1,21,202200000254,0
5,3,2,2,1,1,1,0,1,3,8,1,22,1,1,1,-1,3,0,2,1,0,1,35,202200000254,0
0,3,2,2,1,3,1,0,1,2,8,2,60,2,9,1,1,3,0,2,3,0,0,22,202200000255,0
0,3,2,2,1,3,1,0,1,2,8,2,60,2,9,1,1,3,0,2,3,0,1,42,202200000255,0
3,4,3,2,1,1,1,0,1,2,8,1,59,2,6,1,6,0,0,1,0,1,0,21,202200000256,0
1,3,1,1,1,3,1,0,1,2,8,1,59,1,6,7,2,0,0,2,0,0,1,37,202200000257,1
4,3,1,1,1,3,1,0,1,2,8,1,59,1,6,7,2,0,0,2,0,0,1,41,202200000257,1
0,1,-1,3,3,1,1,0,1,4,8,1,13,1,1,1,7,5,0,0,0,0,1,33,202200000258,0
1,1,1,2,1,1,1,2,1,2,8,1,92,1,1,1,5,3,4,2,4,0,0,45,202200000259,0
9,1,1,2,1,1,1,2,1,2,8,1,92,1,1,1,5,3,4,2,4,0,1,40,202200000259,0
1,1,1,2,1,1,1,2,1,2,8,1,92,1,1,1,5,3,4,2,4,0,0,29,202200000259,0
5,1,1,5,1,1,1,0,8,4,8,1,78,1,1,1,2,3,4,2,6,0,1,21,202200000260,0
9,1,1,5,1,1,1,0,8,4,8,1,78,1,1,1,2,3,4,2,6,0,1,31,202200000260,0
0,1,3,6,1,1,1,0,1,3,8,1,93,1,1,1,4,3,0,2,4,0,0,57,202200000261,0
1,1,3,6,1,1,1,0,1,3,8,1,93,1,1,1,4,3,0,2,4,0,0,32,202200000261,0
0,1,3,6,1,1,1,0,1,3,8,1,93,1,1,1,4,3,0,2,4,0,1,34,202200000261,0
4,1,3,3,1,1,1,0,1,3,8,1,94,1,1,1,3,3,0,2,2,0,1,26,202200000265,0
5,1,3,3,1,1,1,0,1,3,8,1,94,1,1,1,3,3,0,2,2,0,1,43,202200000265,0
0,4,2,2,1,1,1,0,1,2,8,1,59,2,1,1,2,3,0,2,4,0,1,32,202200000266,0
0,4,2,2,1,1,1,0,1,2,8,1,59,2,1,1,2,3,0,2,4,0,1,52,202200000266,0
1,4,2,2,1,1,1,0,1,2,8,5,69,2,1,1,6,3,0,1,1,1,1,57,202200000270,0
0,4,1,1,1,1,1,0,1,1,5,2,69,2,1,1,6,3,0,1,1,1,1,22,202200000271,0
0,4,2,3,1,1,1,0,1,2,8,1,69,2,2,1,3,3,0,2,1,0,0,21,202200000272,0
0,4,2,3,1,1,1,0,1,2,8,1,69,2,2,1,3,3,0,2,1,0,1,38,202200000272,0
4,3,-1,1,2,1,1,0,1,2,8,1,972,1,1,1,3,3,0,2,1,0,1,49,202200000273,0
5,3,-1,1,2,1,1,0,1,2,8,1,972,1,1,1,3,3,0,2,1,0,0,35,202200000273,0
4,3,2,2,1,3,1,0,1,3,5,1,91,1,1,1,1,3,0,2,3,0,1,49,202200000276,1
5,3,2,2,1,3,1,0,1,3,5,1,91,1,1,1,1,3,0,2,3,0,1,17,202200000276,1
5,4,-1,2,2,1,1,0,1,2,8,5,98,2,1,1,1,4,0,2,1,0,1,21,202200000277,0
5,4,-1,2,2,1,1,0,1,2,8,5,98,2,1,1,1,4,0,2,1,0,1,21,202200000277,0
9,2,2,0,1,1,2,0,8,2,8,1,971,2,3,2,3,3,0,2,1,0,1,20,202200000282,0
9,2,2,0,1,1,2,0,8,2,8,1,971,2,3,2,3,3,0,2,1,0,0,26,202200000282,0
5,3,2,2,1,1,2,0,1,3,8,1,971,1,3,2,6,3,0,1,2,1,1,21,202200000283,0
5,4,2,3,1,1,1,0,1,2,8,1,97,2,1,1,2,5,0,0,4,0,1,56,202200000285,0
5,4,2,3,1,1,1,0,1,2,8,1,97,2,1,1,2,5,0,0,4,0,1,48,202200000285,0
4,3,2,2,1,1,1,0,1,1,8,2,95,2,1,1,2,2,0,2,2,0,1,19,202200000287,0
1,3,2,2,1,1,1,0,1,1,8,2,95,2,1,1,2,2,0,2,2,0,1,27,202200000287,0
5,4,2,2,2,2,1,0,1,3,5,1,85,1,1,1,1,3,0,2,3,0,0,21,202200000288,0
5,4,2,2,2,2,1,0,1,3,5,1,85,1,1,1,1,3,0,2,3,0,0,22,202200000288,0
3,3,2,2,2,1,2,0,1,2,5,1,14,2,1,2,7,2,0,0,0,0,1,15,202200000289,0
1,3,2,3,1,1,1,0,1,3,7,1,89,1,1,1,1,3,0,2,3,0,1,52,202200000291,0
9,3,2,3,1,1,1,0,1,3,7,1,89,1,1,1,1,3,0,2,3,0,0,27,202200000291,0
0,3,3,2,1,3,1,0,8,3,5,1,60,1,1,1,7,5,0,0,7,0,1,28,202200000292,0
0,4,2,2,1,1,1,0,1,1,8,1,77,2,1,7,6,3,0,1,3,1,1,32,202200000294,0
0,3,2,2,1,1,1,5,1,2,8,1,77,1,2,1,3,3,0,2,8,0,1,35,202200000295,0
1,3,2,2,1,1,1,5,1,2,8,1,77,1,2,1,3,3,0,2,8,0,1,25,202200000295,0
9,5,2,2,2,1,1,0,1,2,8,1,76,2,2,1,6,0,0,1,1,1,1,21,202200000297,0
0,5,2,2,1,1,1,-1,1,2,8,5,76,2,1,1,3,3,0,2,0,0,0,30,202200000299,0
-1,5,2,2,1,1,1,-1,1,2,8,5,76,2,1,1,3,3,0,2,0,0,0,21,202200000299,0
0,1,3,2,1,3,1,0,1,3,5,1,13,1,1,1,2,0,3,2,7,0,1,33,202200000300,1
2,1,3,2,1,3,1,0,1,3,5,1,13,1,1,1,2,0,3,2,7,0,0,27,202200000300,1
1,1,3,2,1,3,1,0,1,3,5,1,13,1,1,1,2,0,3,2,7,0,0,27,202200000300,1
5,4,2,1,1,1,1,0,1,2,8,2,76,2,1,1,6,0,1,0,7,0,1,29,202200000301,0
1,1,1,1,2,1,2,0,1,3,5,1,13,1,1,2,2,4,0,2,4,0,1,44,202200000302,0
1,1,1,1,2,1,2,0,1,3,5,1,13,1,1,2,2,4,0,2,4,0,1,23,202200000302,0
1,4,1,1,1,1,1,0,1,2,8,1,69,2,2,7,3,0,0,2,1,0,1,51,202200000303,0
5,4,1,1,1,1,1,0,1,2,8,1,69,2,2,7,3,0,0,2,1,0,0,56,202200000303,0
5,1,1,3,1,1,1,0,1,3,5,1,13,1,1,1,6,3,3,0,1,0,0,44,202200000304,0
5,1,1,3,1,1,1,1,1,3,5,1,13,1,1,1,2,3,0,2,4,0,1,61,202200000306,0
5,1,1,3,1,1,1,1,1,3,5,1,13,1,1,1,2,3,0,2,4,0,1,37,202200000306,0
5,1,1,3,1,1,1,1,1,3,5,1,13,1,1,1,2,3,0,2,4,0,1,37,202200000306,0
5,1,1,3,1,1,1,1,1,3,5,1,13,1,1,1,2,3,0,2,4,0,1,22,202200000306,0
5,1,1,3,1,1,1,1,1,3,5,1,13,1,1,1,2,3,0,2,4,0,1,39,202200000306,0
1,4,2,2,1,1,1,0,1,2,8,5,64,2,1,1,3,3,0,2,2,0,1,80,202200000307,0
5,4,2,2,1,1,1,0,1,2,8,5,64,2,1,1,3,3,0,2,2,0,1,17,202200000307,0
4,1,3,6,1,1,1,3,1,3,5,1,33,1,1,1,2,4,0,2,6,0,1,55,202200000308,0
4,1,3,6,1,1,1,3,1,3,5,1,33,1,1,1,2,4,0,2,6,0,1,55,202200000308,0
5,3,-1,2,2,1,1,0,1,2,8,3,57,1,1,1,7,5,0,0,0,0,1,32,202200000311,0
0,4,2,2,1,1,1,0,1,2,8,1,54,2,2,1,3,3,0,2,1,0,0,41,202200000313,0
0,4,2,2,1,1,1,0,1,2,8,1,54,2,2,1,3,3,0,2,1,0,0,25,202200000313,0
5,2,3,6,2,1,1,0,1,3,5,1,91,1,1,1,7,3,4,0,2,0,0,68,202200000316,0
5,5,2,0,1,1,1,5,5,1,8,1,47,1,1,1,6,1,15,0,1,0,1,73,202200000319,0
5,3,2,4,1,1,1,5,1,2,8,1,47,2,2,1,3,4,0,2,7,0,0,21,202200000320,0
1,3,2,4,1,1,1,5,1,2,8,1,47,2,2,1,3,4,0,2,7,0,1,25,202200000320,0
0,2,1,2,1,1,1,0,1,4,5,1,77,1,1,1,3,5,0,2,8,0,1,25,202200000321,0
0,2,1,2,1,1,1,0,1,4,5,1,77,1,1,1,3,5,0,2,8,0,0,32,202200000321,0
1,4,1,1,1,1,1,0,1,1,8,5,47,2,2,1,3,0,0,2,8,0,0,47,202200000322,0
1,4,1,1,1,1,1,0,1,1,8,5,47,2,2,1,3,0,0,2,8,0,0,27,202200000322,0
1,1,3,0,1,1,1,2,1,3,5,1,92,1,1,1,2,4,0,2,4,0,1,52,202200000327,0
0,1,3,0,1,1,1,2,1,3,5,1,92,1,1,1,2,4,0,2,4,0,1,41,202200000327,0
0,1,3,8,1,1,1,1,1,3,5,1,93,1,1,1,2,3,0,2,4,0,1,64,202200000328,0
0,1,3,8,1,1,1,1,1,3,5,1,93,1,1,1,2,3,0,2,4,0,1,56,202200000328,0
0,4,1,2,1,1,1,0,1,1,8,5,38,2,2,1,3,4,0,2,1,0,0,40,202200000329,0
4,4,1,2,1,1,1,0,1,1,8,5,38,2,2,1,3,4,0,2,1,0,1,31,202200000329,0
5,5,2,2,1,1,1,0,3,3,8,3,35,1,1,1,6,3,13,0,3,0,0,27,202200000330,0
4,4,3,3,1,2,1,8,5,2,8,2,35,2,1,1,3,0,0,2,5,0,1,56,202200000332,0
0,4,3,3,1,2,1,8,5,2,8,2,35,2,1,1,3,0,0,2,5,0,1,29,202200000332,0
5,5,2,2,1,1,1,0,1,2,8,1,34,2,1,1,4,3,0,0,4,0,1,53,202200000334,0
4,5,2,2,1,1,1,0,1,2,8,1,34,2,1,1,4,3,0,0,4,0,1,53,202200000334,0
5,5,2,2,1,1,1,0,1,2,8,1,34,2,1,1,4,3,0,0,4,0,0,87,202200000334,0
4,1,3,5,3,2,1,0,1,3,5,1,93,1,1,1,5,0,0,2,2,0,1,66,202200000335,0
5,1,3,5,3,2,1,0,1,3,5,1,93,1,1,1,5,0,0,2,2,0,1,51,202200000335,0
0,1,3,5,3,2,1,0,1,3,5,1,93,1,1,1,5,0,0,2,2,0,1,34,202200000335,0
5,3,2,2,1,1,1,0,3,2,8,2,34,2,1,1,7,3,2,0,1,0,1,21,202200000337,1
5,2,1,2,1,3,1,3,1,2,5,3,974,2,9,1,6,3,0,1,1,1,1,21,202200000338,0
2,4,1,1,1,1,1,9,1,2,8,1,33,2,1,1,7,0,16,0,1,0,1,18,202200000339,0
5,5,2,4,1,1,2,0,1,1,5,2,69,2,9,2,3,3,0,2,0,0,1,25,202200000340,0
5,5,2,4,1,1,2,0,1,1,5,2,69,2,9,2,3,3,0,2,0,0,1,31,202200000340,0
4,4,1,2,1,2,1,0,1,2,7,1,29,1,6,1,3,3,0,2,7,0,0,50,202200000341,0
1,4,1,2,1,2,1,0,1,2,7,1,29,1,6,1,3,3,0,2,7,0,1,49,202200000341,0
5,4,2,2,1,3,1,0,1,2,8,1,29,2,1,1,2,3,0,2,4,0,0,21,202200000346,0
5,4,2,2,1,3,1,0,1,2,8,1,29,2,1,1,2,3,0,2,4,0,0,41,202200000346,0
0,4,2,2,2,1,1,0,1,2,5,1,69,2,1,1,6,3,1,0,6,0,0,50,202200000347,0
1,2,2,2,1,1,1,0,5,2,5,1,971,1,1,1,6,3,8,0,2,0,0,39,202200000348,0
0,2,2,2,2,1,1,8,1,2,5,4,97,2,1,1,7,0,0,1,1,1,0,21,202200000349,0
4,3,2,2,1,1,1,0,1,2,8,1,17,2,9,1,3,5,0,2,1,0,1,27,202200000350,0
5,3,2,2,1,1,1,0,1,2,8,1,17,2,9,1,3,5,0,2,1,0,0,46,202200000350,0
1,4,2,2,2,1,1,0,1,2,5,1,95,2,3,1,3,4,0,2,8,0,1,48,202200000351,0
5,4,2,2,2,1,1,0,1,2,5,1,95,2,3,1,3,4,0,2,8,0,1,21,202200000351,0
0,3,-1,0,1,2,1,5,4,2,5,1,91,2,9,1,7,3,6,0,1,0,0,46,202200000353,0
0,4,1,1,1,1,1,0,1,2,3,1,83,2,3,1,6,3,0,1,2,1,0,21,202200000356,0
4,5,1,2,1,1,1,0,1,2,5,1,83,2,1,1,4,4,0,2,1,0,1,26,202200000357,0
0,5,1,2,1,1,1,0,1,2,5,1,83,2,1,1,4,4,0,2,1,0,0,30,202200000357,0
0,5,1,2,1,1,1,0,1,2,5,1,83,2,1,1,4,4,0,2,1,0,1,46,202200000357,0
1,4,1,1,1,1,1,5,1,2,5,1,77,2,3,1,3,3,0,2,1,0,1,37,202200000358,0
9,4,1,1,1,1,1,5,1,2,5,1,77,2,3,1,3,3,0,2,1,0,0,53,202200000358,0
5,3,1,2,1,2,1,0,1,2,5,1,73,2,6,1,2,3,0,2,4,0,0,74,202200000359,0
5,3,1,2,1,2,1,0,1,2,5,1,73,2,6,1,2,3,0,2,4,0,1,79,202200000359,0
0,4,2,3,1,1,1,0,1,2,5,1,67,2,1,1,2,2,0,2,8,0,0,17,202200000360,0
-1,4,2,3,1,1,1,0,1,2,5,1,67,2,1,1,2,2,0,2,8,0,0,21,202200000360,0
0,4,2,3,1,1,1,0,1,2,4,1,67,2,3,1,2,3,0,2,4,0,0,23,202200000361,0
1,4,2,3,1,1,1,0,1,2,4,1,67,2,3,1,2,3,0,2,4,0,1,22,202200000361,0
0,4,2,2,1,2,1,0,1,1,5,1,64,2,4,1,3,1,0,2,2,0,1,63,202200000362,0
0,4,2,2,1,2,1,0,1,1,5,1,64,2,4,1,3,1,0,2,2,0,0,20,202200000362,0
3,4,-1,1,1,1,1,0,1,2,5,1,64,2,1,1,3,3,0,2,2,0,0,89,202200000363,0
4,4,-1,1,1,1,1,0,1,2,5,1,64,2,1,1,3,3,0,2,2,0,0,24,202200000363,0
0,3,2,4,1,1,1,0,1,2,5,1,64,2,9,1,3,3,0,2,1,0,1,74,202200000364,0
0,3,2,4,1,1,1,0,1,2,5,1,64,2,9,1,3,3,0,2,1,0,1,27,202200000364,0
0,5,3,5,1,1,1,0,1,2,5,1,59,2,1,1,3,3,0,2,3,0,1,34,202200000365,0
4,5,3,5,1,1,1,0,1,2,5,1,59,2,1,1,3,3,0,2,3,0,1,34,202200000365,0
5,4,2,2,1,1,1,0,1,2,4,1,57,2,1,1,6,3,0,1,1,1,1,21,202200000366,0
1,4,2,2,1,1,1,0,1,1,5,1,56,2,3,1,3,0,0,2,8,0,1,55,202200000367,0
5,4,2,2,1,1,1,0,1,1,5,1,56,2,3,1,3,0,0,2,8,0,0,52,202200000367,0
5,4,1,2,1,1,1,0,1,1,5,1,51,2,1,1,4,0,0,2,1,0,0,38,202200000368,0
5,4,1,2,1,1,1,0,1,1,5,1,51,2,1,1,4,0,0,2,1,0,1,27,202200000368,0
4,4,1,2,1,1,1,0,1,1,5,1,51,2,1,1,4,0,0,2,1,0,0,69,202200000368,0
1,4,2,2,1,1,1,0,1,2,5,1,49,2,3,1,3,5,0,2,3,0,1,47,202200000369,0
5,4,2,2,1,1,1,0,1,2,5,1,49,2,3,1,3,5,0,2,3,0,0,36,202200000369,0
0,5,2,4,1,1,2,0,1,2,5,5,38,2,2,2,3,3,0,2,1,0,0,32,202200000371,0
9,5,2,4,1,1,2,0,1,2,5,5,38,2,2,2,3,3,0,2,1,0,0,22,202200000371,0
1,5,2,2,1,1,1,0,1,2,5,1,37,2,1,1,4,3,0,2,4,0,0,43,202200000372,0
5,5,2,2,1,1,1,0,1,2,5,1,37,2,1,1,4,3,0,2,4,0,1,48,202200000372,0
5,5,2,2,1,1,1,0,1,2,5,1,37,2,1,1,4,3,0,2,4,0,0,60,202200000372,0
4,4,1,1,1,1,1,0,1,2,5,1,35,2,1,1,7,0,0,0,0,0,0,56,202200000373,0
5,4,2,2,1,1,1,0,1,2,5,1,33,2,1,1,6,3,0,1,8,1,1,21,202200000376,0
5,4,-1,2,1,1,1,-1,1,2,4,1,29,2,3,1,3,1,0,2,8,0,1,77,202200000377,0
9,4,-1,2,1,1,1,-1,1,2,4,1,29,2,3,1,3,1,0,2,8,0,1,72,202200000377,0
1,4,1,2,4,3,1,5,1,2,5,5,25,2,5,1,6,3,9,0,1,0,1,31,202200000379,0
1,4,2,4,1,2,1,0,5,2,5,1,17,2,6,1,3,1,0,2,1,0,1,58,202200000380,0
1,4,2,4,1,2,1,0,5,2,5,1,17,2,6,1,3,1,0,2,1,0,1,30,202200000380,0
5,4,2,3,1,1,1,9,5,1,4,1,15,2,1,1,6,1,0,1,2,1,1,16,202200000381,0
0,4,-1,2,2,1,1,0,1,2,5,1,13,2,2,1,2,1,0,2,1,0,1,22,202200000383,0
-1,4,-1,2,2,1,1,0,1,2,5,1,13,2,2,1,2,1,0,2,1,0,0,21,202200000383,0
0,4,3,2,1,1,1,0,1,2,5,1,13,2,1,1,3,5,0,1,2,1,1,21,202200000385,0
0,4,-1,2,1,1,1,0,8,2,5,1,11,2,1,1,6,3,0,0,0,0,1,58,202200000387,0
1,3,3,4,1,1,1,0,1,2,5,1,10,2,1,1,2,3,0,2,4,0,0,39,202200000388,0
0,3,3,4,1,1,1,0,1,2,5,1,10,2,1,1,2,3,0,2,4,0,1,21,202200000388,0
5,4,1,2,1,1,2,0,1,2,5,5,7,2,1,2,6,4,14,0,1,0,1,39,202200000389,0
4,4,2,1,2,1,1,0,3,2,5,1,7,2,1,1,6,4,2,0,1,0,1,45,202200000390,0
9,4,1,4,1,1,1,0,1,2,5,1,75,2,1,1,2,0,0,2,3,0,1,47,202200000391,0
5,4,1,4,1,1,1,0,1,2,5,1,75,2,1,1,2,0,0,2,3,0,1,21,202200000391,0
1,4,2,2,1,1,1,0,1,1,5,2,75,2,2,1,3,4,10,2,5,0,1,52,202200000393,0
1,4,2,2,1,1,1,0,1,1,5,2,75,2,2,1,3,4,10,2,5,0,1,43,202200000393,0
-1,4,2,3,1,1,1,-1,5,1,4,5,75,2,1,1,1,1,0,2,0,0,0,21,202200000394,0
9,4,2,3,1,1,1,-1,5,1,4,5,75,2,1,1,1,1,0,2,0,0,1,32,202200000394,0
4,4,1,4,2,1,1,0,1,2,5,1,75,2,1,1,4,3,0,2,4,0,1,23,202200000395,0
1,4,1,4,2,1,1,0,1,2,5,1,75,2,1,1,4,3,0,2,4,0,1,46,202200000395,0
1,4,1,4,2,1,1,0,1,2,5,1,75,2,1,1,4,3,0,2,4,0,0,60,202200000395,0
1,4,2,2,1,1,1,0,1,1,5,1,75,2,5,1,3,0,0,2,8,0,1,22,202200000396,0
4,4,2,2,1,1,1,0,1,1,5,1,75,2,5,1,3,0,0,2,8,0,0,44,202200000396,0
-1,4,2,2,1,1,1,0,5,1,5,1,75,2,1,1,6,1,0,1,0,1,0,21,202200000398,0
5,4,2,8,1,1,1,0,1,1,5,1,75,2,7,1,3,0,0,2,3,0,0,29,202200000401,0
5,4,2,8,1,1,1,0,1,1,5,1,75,2,7,1,3,0,0,2,3,0,1,49,202200000401,0
5,4,2,3,1,1,1,5,5,1,5,1,75,2,2,1,3,3,0,2,3,0,1,66,202200000402,0
9,4,2,3,1,1,1,5,5,1,5,1,75,2,2,1,3,3,0,2,3,0,0,22,202200000402,0
5,4,2,3,1,1,1,0,6,1,5,1,75,2,3,1,7,1,0,0,1,0,0,66,202200000403,0
9,4,1,4,1,1,1,0,5,1,5,1,75,2,7,1,3,0,0,2,8,0,0,25,202200000404,0
4,4,1,4,1,1,1,0,5,1,5,1,75,2,7,1,3,0,0,2,8,0,1,38,202200000404,0
1,4,2,4,1,1,1,-1,5,1,5,1,75,2,2,1,3,3,0,2,2,0,1,58,202200000405,0
1,4,2,4,1,1,1,-1,5,1,5,1,75,2,2,1,3,3,0,2,2,0,1,23,202200000405,0
9,4,2,2,1,1,1,-1,5,1,5,1,75,2,2,1,6,0,14,0,1,0,1,62,202200000406,0
1,4,2,4,1,1,1,-1,5,1,5,1,75,2,3,1,7,1,0,0,5,0,1,59,202200000407,0
0,3,2,2,2,1,1,0,1,2,5,1,94,2,1,1,2,1,0,2,4,0,1,45,202200000409,0
0,3,2,2,2,1,1,0,1,2,5,1,94,2,1,1,2,1,0,2,4,0,1,29,202200000409,0
1,3,-1,1,1,1,1,0,1,1,5,1,94,2,1,1,3,3,0,2,2,0,0,26,202200000412,0
3,3,-1,1,1,1,1,0,1,1,5,1,94,2,1,1,3,3,0,2,2,0,0,49,202200000412,0
4,3,1,3,1,1,1,0,1,2,5,1,94,2,1,1,6,0,0,1,5,1,1,21,202200000413,0
5,4,2,3,1,1,1,0,6,1,5,1,94,2,4,1,6,5,0,1,1,1,1,21,202200000415,0
0,3,2,2,1,2,1,2,1,2,5,1,93,1,6,1,2,3,0,2,1,0,1,25,202200000416,0
0,3,2,2,1,2,1,2,1,2,5,1,93,1,6,1,2,3,0,2,1,0,0,35,202200000416,0
0,4,2,2,1,1,1,0,1,2,5,1,93,2,1,1,6,3,0,1,3,1,1,28,202200000418,0
0,4,2,2,1,1,2,0,1,1,5,1,93,2,1,2,6,0,0,1,0,1,0,21,202200000421,0
0,3,2,2,1,1,1,0,1,2,5,1,93,2,1,1,1,0,0,2,1,0,1,19,202200000422,0
5,3,2,2,1,1,1,0,1,2,5,1,93,2,1,1,1,0,0,2,1,0,1,22,202200000422,0
4,3,2,1,1,1,1,0,1,2,5,1,93,2,3,1,2,3,0,2,8,0,0,32,202200000423,0
4,3,2,1,1,1,1,0,1,2,5,1,93,2,3,1,2,3,0,2,8,0,1,30,202200000423,0
1,4,2,2,1,1,1,0,1,2,5,1,92,2,9,1,3,3,0,2,3,0,1,64,202200000425,0
1,4,2,2,1,1,1,0,1,2,5,1,92,2,9,1,3,3,0,2,3,0,1,53,202200000425,0
3,4,1,1,1,1,1,0,1,2,5,1,92,2,1,1,6,0,1,0,3,0,1,36,202200000426,0
0,4,1,1,1,1,1,0,1,2,5,1,92,2,1,1,6,0,1,0,3,0,1,58,202200000426,0
5,3,2,2,1,1,1,0,1,3,5,1,17,1,2,1,3,3,0,2,1,0,0,33,202200000428,0
5,3,2,2,1,1,1,0,1,3,5,1,17,1,2,1,3,3,0,2,1,0,0,60,202200000428,0
1,3,2,2,2,3,1,0,1,2,3,1,6,1,1,1,1,0,0,2,1,0,1,31,202200000433,0
0,3,2,2,2,3,1,0,1,2,3,1,6,1,1,1,1,0,0,2,1,0,1,64,202200000433,0
0,3,2,2,1,1,1,0,1,3,5,1,38,2,1,1,3,0,0,2,2,0,1,52,202200000435,0
5,3,2,2,1,1,1,0,1,3,5,1,38,2,1,1,3,0,0,2,2,0,1,26,202200000435,0
5,3,2,2,2,1,1,0,1,2,2,2,2,1,1,1,7,3,0,0,9,0,1,29,202200000436,1
0,2,2,2,4,1,1,0,1,3,3,1,974,1,1,1,3,3,0,2,3,0,0,38,202200000441,0
5,2,2,2,4,1,1,0,1,3,3,1,974,1,1,1,3,3,0,2,3,0,1,56,202200000441,0
3,3,2,2,1,1,1,0,1,2,3,1,59,2,1,1,3,0,0,2,8,0,1,35,202200000443,0
5,3,2,2,1,1,1,0,1,2,3,1,59,2,1,1,3,0,0,2,8,0,1,52,202200000443,0
5,3,2,2,1,3,1,0,3,3,5,1,62,1,1,7,7,5,0,0,1,0,1,21,202200000444,0
5,4,2,2,2,2,1,0,1,1,5,1,41,1,1,1,7,1,0,0,0,0,1,74,202200000446,0
